,Alcohol Present,Distracted in Driving,height,weight,Age,Sex,Race,premovement before collision,Body Category,Pre-event Location,Curb Weight,Model Year,Clock-form Direction of force,Speed Limit,Number of lanes,Traffic Condition,Surface Condition,Surface Type,Uphill or Downhill,Crash Type,Lighting Condition,Related to Intersection,Traffic Conrtol Functioning,Climate,Alignment of Road,CASEWGT,year,month,Day in Week
9348,0.0,2.0,160,69,63,2,1,11,1,1,1930,2017,50,72,3,1,1,2,1,4,1,2,2,1,1,48,2019,8,4
11708,0.0,1.0,178,79,33,1,1,2,0,1,1520,2022,180,97,2,0,1,2,1,1,1,0,0,1,2,231,2022,10,7
7546,0.0,1.0,175,75,39,1,1,5,0,1,1467,2015,170,105,6,0,1,2,1,1,1,0,0,1,1,4013,2017,10,4
2134,0.0,1.0,170,59,34,2,2,1,0,1,1410,2006,40,48,2,1,1,2,1,4,1,2,2,1,1,21,2010,2,7
2775,0.0,1.0,152,61,17,2,1,11,0,1,1420,2004,50,72,5,0,1,2,1,4,3,2,0,1,1,106,2010,3,1
398,0.0,1.0,175,91,25,2,1,1,0,1,1610,2006,340,56,3,0,1,2,1,4,1,3,0,1,1,247,2009,9,5
1645,0.0,1.0,178,100,28,1,1,10,1,1,2040,2008,70,129,2,0,1,2,1,4,1,3,0,1,1,91,2010,7,4
3226,0.0,1.0,155,113,35,2,1,14,0,2,1220,2004,340,89,2,0,1,2,2,6,2,0,0,1,2,546,2011,8,6
6799,0.0,1.0,183,91,23,1,4,1,0,1,1523,2009,30,40,2,2,1,2,1,4,1,2,2,1,1,8658,2017,10,4
6163,0.0,1.0,178,88,55,1,2,1,0,1,1430,2012,300,48,5,1,2,2,4,4,3,2,2,2,1,187,2014,2,6
8614,0.0,1.0,191,116,31,1,1,1,0,1,1852,2013,340,56,6,0,1,2,1,4,4,2,0,1,1,602,2018,12,4
9456,0.0,1.0,163,75,39,4,1,11,0,1,1236,2013,60,80,4,1,1,2,1,4,1,2,2,1,1,206,2019,2,6
3107,0.0,1.0,173,136,20,2,1,14,0,1,1570,2004,0,40,2,0,1,2,1,1,1,3,0,1,3,2451,2011,9,6
3139,0.0,1.0,160,52,25,2,1,1,1,1,1500,2005,330,40,2,1,1,2,2,4,1,2,2,1,1,453,2011,12,1
3085,0.0,1.0,168,129,46,2,1,5,1,1,2320,2008,190,72,2,0,1,2,4,1,1,3,0,1,2,288,2011,4,6
6841,0.0,1.0,180,136,19,1,1,1,0,1,1496,2015,0,64,3,0,1,2,1,4,1,2,0,1,1,1011,2017,5,4
10041,0.0,2.0,183,85,66,1,1,1,1,1,2014,2005,280,56,2,0,1,2,1,4,1,3,0,1,1,186,2019,3,4
1761,0.0,1.0,173,77,82,1,1,1,0,1,1180,2003,340,56,4,1,1,2,1,4,1,2,2,1,1,671,2010,3,4
11044,0.0,1.0,165,77,21,5,1,5,0,1,1575,2016,180,40,5,1,1,2,1,1,3,2,2,1,1,120,2021,1,5
428,0.0,1.0,165,54,17,2,2,1,1,1,2250,2004,10,72,3,0,2,2,2,4,1,2,0,1,1,62,2009,2,4
5295,0.0,1.0,152,56,46,2,3,1,1,1,2170,2010,0,56,2,0,3,2,1,2,3,0,0,4,1,31,2013,12,7
4716,0.0,1.0,157,77,56,2,1,5,0,1,1490,2009,170,56,5,1,1,2,1,1,1,2,2,1,1,198,2013,2,2
7786,0.0,1.0,163,98,20,2,5,1,0,1,1557,1995,60,64,3,1,1,2,1,4,2,2,2,1,1,352,2018,8,3
11673,0.0,1.0,160,60,55,2,1,5,1,1,1545,2015,180,105,6,0,1,2,4,1,3,2,0,1,1,462,2022,6,6
11033,0.0,1.0,160,59,26,2,1,1,0,1,1567,2022,340,72,2,0,1,2,1,4,1,2,0,5,1,115,2021,10,4
3491,0.0,1.0,163,50,18,2,1,11,2,1,1810,2005,40,72,5,1,2,2,1,4,1,2,2,2,3,301,2011,9,7
5301,0.0,1.0,173,127,27,1,1,1,1,1,1980,2007,350,56,5,0,1,2,1,2,3,0,0,1,1,333,2013,5,7
6666,0.0,1.0,180,95,32,1,1,11,0,1,1540,2012,320,56,2,2,1,2,1,4,1,2,2,1,1,42,2015,1,6
8932,0.0,1.0,160,75,45,2,2,1,0,1,1400,2018,0,105,3,0,1,2,1,1,3,0,0,1,1,226,2019,8,3
8110,0.0,1.0,164,68,81,2,1,11,1,1,1498,2015,30,72,5,0,1,1,1,4,1,2,0,1,1,506,2018,11,7
6064,0.0,1.0,183,98,67,1,1,5,1,1,1710,2011,180,64,2,0,1,2,1,1,1,2,0,1,1,1118,2014,11,1
3369,0.0,2.0,165,52,18,2,1,1,0,1,1250,2008,10,64,4,1,2,2,1,4,1,2,1,8,1,59,2011,3,5
2032,0.0,1.0,147,82,60,2,1,5,0,1,1430,2008,180,40,4,1,1,2,1,1,1,2,2,1,1,129,2010,9,5
2902,0.0,2.0,170,70,27,1,1,1,0,1,1260,2009,0,56,3,1,1,2,2,1,1,2,2,1,1,611,2010,4,7
8595,0.0,1.0,175,91,53,1,1,5,2,1,2067,2016,310,72,5,1,1,2,1,4,3,2,2,1,1,115,2018,3,5
402,0.0,1.0,160,82,34,2,1,2,2,1,2100,2008,180,89,2,0,1,2,1,1,2,0,0,8,1,421,2009,10,4
1012,0.0,1.0,180,98,21,1,1,14,3,1,1680,2004,0,72,2,0,1,2,4,4,1,2,0,1,3,1119,2009,10,5
3622,0.0,1.0,168,57,23,2,1,2,0,1,1490,2007,180,72,4,1,1,2,1,1,1,2,2,1,1,257,2011,5,6
7671,0.0,1.0,170,50,27,1,1,1,3,1,2159,2012,20,56,5,0,1,1,4,4,1,3,0,1,1,62,2017,8,3
1177,0.0,1.0,188,79,27,1,2,5,2,1,1910,2002,190,56,5,1,1,2,1,1,3,2,2,1,1,64,2009,11,1
10342,0.0,2.0,165,93,21,2,1,1,1,1,1862,1994,40,40,3,0,2,2,1,4,1,2,0,2,1,166,2020,2,6
11801,0.0,1.0,178,72,23,1,1,1,0,1,1265,2018,350,48,2,2,3,2,2,2,3,2,2,8,1,53,2022,2,1
11166,0.0,1.0,173,73,68,1,2,1,0,1,1574,2013,330,48,2,2,3,2,4,4,1,2,2,4,1,27,2021,2,2
7072,0.0,2.0,168,91,45,2,1,14,1,1,2067,2014,290,56,3,1,1,2,1,4,1,2,2,1,3,1259,2017,1,7
11772,0.0,2.0,175,76,82,2,1,1,0,1,1523,2012,60,48,2,1,1,2,1,4,1,2,2,1,1,1549,2022,1,6
9074,0.0,1.0,170,59,18,2,1,15,0,1,1436,2012,160,72,3,0,1,2,1,5,3,1,0,8,1,4530,2019,5,5
3247,0.0,2.0,183,150,77,1,1,14,2,1,2100,2010,350,80,2,0,2,2,4,1,2,3,0,8,3,300,2011,12,2
6426,0.0,1.0,180,77,17,1,1,11,0,1,1290,2014,50,72,3,0,1,2,1,4,1,3,0,1,1,2352,2015,1,5
639,0.0,1.0,175,68,31,1,1,1,0,1,1540,2005,0,48,2,0,1,2,1,1,3,0,0,1,1,202,2009,3,3
9491,0.0,1.0,160,54,36,2,1,1,0,1,1574,2011,300,40,2,1,1,2,1,4,1,2,2,1,1,717,2019,5,5
9751,0.0,1.0,178,49,18,1,1,11,1,1,1602,2018,70,72,5,1,1,2,1,4,3,2,2,1,1,664,2019,4,6
4827,0.0,1.0,180,93,53,1,1,5,0,1,1390,2012,350,40,2,2,1,2,1,2,1,2,2,1,1,541,2013,1,5
9083,0.0,1.0,163,75,84,1,1,14,3,1,1636,2005,350,80,3,0,2,2,4,4,1,2,0,8,3,179,2019,6,1
5994,0.0,1.0,168,65,24,4,2,1,0,1,1450,2014,350,48,2,0,1,2,1,2,1,0,0,1,1,13,2014,9,3
2116,0.0,1.0,163,68,80,2,1,11,0,1,1560,2002,20,64,5,1,2,2,1,4,1,2,2,9,1,321,2010,12,2
11925,0.0,1.0,173,75,19,1,1,1,0,1,1384,2000,330,40,2,0,1,2,1,4,1,2,0,1,1,116,2022,9,5
7459,0.0,1.0,163,49,88,2,1,1,0,1,1623,2004,20,64,2,2,1,2,1,4,1,2,2,1,1,1229,2017,8,7
4687,0.0,1.0,165,54,26,2,1,5,0,1,1610,2008,180,97,5,0,1,2,4,1,1,0,0,1,1,701,2012,8,4
637,0.0,1.0,173,64,60,1,2,1,0,1,1540,2007,340,64,4,1,1,2,1,4,3,2,2,1,1,192,2009,3,3
9679,0.0,1.0,175,82,27,1,1,1,3,1,1961,1995,350,72,2,0,4,2,1,6,1,0,0,3,1,237,2019,2,3
10153,0.0,1.0,170,91,38,2,1,1,0,1,1795,2001,0,56,2,0,1,2,1,1,1,2,0,1,1,9847,2020,10,3
7293,0.0,1.0,178,113,33,1,1,1,0,1,1258,2015,350,89,2,0,1,2,4,4,1,2,0,1,1,237,2017,5,4
5021,0.0,2.0,183,86,28,1,1,11,2,1,1880,2009,330,72,2,2,2,2,4,4,5,3,2,2,1,2367,2013,7,7
104,0.0,2.0,173,66,18,1,1,11,0,1,1420,2000,50,64,4,1,1,2,2,4,1,2,2,1,2,380,2009,8,5
5653,0.0,1.0,173,91,60,1,2,1,0,1,1600,2010,350,72,5,1,3,2,1,4,1,2,2,9,1,958,2014,2,7
376,0.0,1.0,152,122,20,2,2,11,0,1,1820,2007,300,40,2,2,1,2,1,4,1,2,2,8,1,158,2009,7,5
189,0.0,1.0,170,70,35,2,2,10,0,1,1240,2009,250,56,5,1,1,2,1,4,1,2,2,1,1,73,2009,10,1
11717,0.0,1.0,178,92,55,1,1,1,0,1,1433,2021,80,80,2,1,2,2,2,4,3,2,2,2,1,79,2022,2,6
4344,0.0,2.0,180,82,31,1,1,1,0,1,1050,2009,350,72,6,1,1,2,1,4,1,2,2,1,1,240,2012,9,2
11113,0.0,1.0,157,89,41,2,1,2,0,1,1366,2020,180,80,2,0,1,2,1,1,1,0,0,1,1,129,2021,12,6
9974,0.0,1.0,168,82,25,1,1,1,3,1,2085,2018,0,72,2,0,1,2,1,2,2,0,0,8,1,403,2019,2,2
11593,0.0,1.0,165,64,26,2,1,11,1,1,2018,2020,70,72,7,1,2,2,1,4,3,2,2,2,1,617,2022,2,2
3231,0.0,2.0,168,134,21,2,1,11,1,1,2440,2004,50,72,3,1,1,2,4,4,1,1,2,1,1,125,2011,8,2
4404,0.0,1.0,193,108,68,1,1,1,3,1,2280,2005,350,56,2,6,1,2,2,2,3,0,2,1,1,243,2012,7,6
993,0.0,1.0,157,116,25,2,2,11,1,1,1640,2004,40,72,4,1,1,2,1,4,1,2,2,1,1,186,2009,8,4
4362,0.0,1.0,178,91,68,1,1,2,3,1,2530,2007,180,89,5,1,1,2,4,1,1,2,2,1,1,251,2012,1,3
7104,0.0,2.0,160,50,22,2,2,1,0,1,1416,2015,0,72,2,1,1,2,1,1,1,2,2,1,1,321,2017,5,5
6006,0.0,1.0,175,95,50,1,1,11,2,1,1960,2014,60,64,3,1,1,1,1,4,1,2,2,1,1,11,2014,2,6
1763,0.0,1.0,163,59,41,2,1,1,1,1,1570,2006,350,56,4,2,1,2,2,4,1,2,2,1,1,72,2010,4,7
2573,0.0,1.0,170,86,76,1,1,10,0,1,1800,2005,240,48,2,2,2,2,1,4,1,2,2,1,1,43,2010,5,6
7411,0.0,1.0,183,86,62,1,1,1,0,1,1278,2013,310,40,3,1,1,2,1,4,1,2,2,1,1,968,2017,12,3
5941,0.0,1.0,168,68,38,2,1,1,1,1,2010,2015,350,72,5,1,1,2,1,4,3,2,2,1,1,10,2014,10,3
8888,0.0,1.0,183,109,71,1,1,4,0,1,1441,2013,300,56,2,2,1,2,2,4,2,2,2,1,1,921,2018,12,5
9821,0.0,1.0,160,91,26,2,1,11,0,1,1928,2010,290,56,3,1,1,1,2,4,1,2,2,8,1,1770,2019,6,1
527,0.0,1.0,173,61,28,2,1,1,0,1,1380,2002,30,89,2,0,1,2,1,4,1,2,0,8,1,29,2009,10,7
2493,0.0,2.0,165,91,61,2,1,11,0,1,1390,2006,10,80,4,0,1,2,1,4,1,2,0,1,1,631,2010,9,6
3092,0.0,1.0,175,104,70,2,1,1,0,1,1640,2007,10,64,3,1,1,2,1,4,1,2,1,1,2,255,2011,7,7
6252,0.0,2.0,155,118,49,2,1,1,0,1,1820,2006,70,56,2,2,2,2,4,4,1,2,2,1,1,1844,2015,1,4
11313,0.0,1.0,157,85,41,2,1,1,0,1,1558,2017,340,89,2,0,1,2,1,4,1,2,0,1,1,305,2021,3,3
5806,0.0,1.0,178,79,57,1,1,1,0,1,1470,2010,90,48,2,0,2,2,1,4,1,2,0,8,1,14469,2014,1,4
5099,0.0,1.0,168,91,63,2,2,2,0,1,1740,2010,180,40,2,6,1,2,1,1,1,0,2,1,1,410,2013,6,6
7918,0.0,1.0,165,79,19,1,3,1,0,1,1785,2016,0,56,4,0,1,2,1,1,3,0,0,1,1,21,2018,3,1
1006,0.0,1.0,183,84,26,1,2,11,0,1,1730,2006,280,72,4,1,2,2,1,4,3,2,2,2,1,178,2009,9,3
1831,0.0,1.0,201,91,22,1,2,1,0,1,1860,2008,0,48,3,1,3,2,1,4,3,2,2,4,1,373,2010,2,6
9761,0.0,1.0,160,51,60,2,2,1,0,1,1261,2010,330,56,3,1,1,2,1,4,1,2,2,1,1,1191,2019,6,1
4303,0.0,2.0,173,73,41,2,2,1,1,1,1870,2011,350,72,5,1,1,2,1,4,3,2,2,1,1,98,2012,1,6
6005,0.0,1.0,170,91,57,1,1,1,3,2,1950,2011,340,64,4,1,1,1,4,4,1,2,2,1,1,11,2014,2,6
8405,0.0,1.0,178,64,28,1,1,1,0,1,1540,2018,30,80,4,1,1,2,1,4,1,2,2,1,1,89,2018,12,7
11780,0.0,1.0,183,64,17,1,1,1,0,1,1569,2014,340,64,5,0,1,2,1,4,1,2,0,1,1,2419,2022,2,4
11932,0.0,1.0,168,82,65,2,1,1,1,1,2145,2020,300,80,2,2,5,2,1,4,1,2,2,4,1,677,2022,11,4
6977,0.0,1.0,163,109,23,2,1,1,0,1,1621,2010,320,56,3,1,2,2,1,4,1,2,2,2,1,751,2017,12,6
3607,0.0,1.0,185,88,23,1,1,14,0,1,1140,2004,20,40,3,2,1,2,1,4,1,2,2,8,3,474,2011,4,2
9759,0.0,1.0,173,68,84,1,1,10,1,1,2190,2003,200,72,2,2,1,2,1,4,1,3,2,1,1,248,2019,6,4
5175,0.0,1.0,170,59,35,2,1,1,0,2,1520,2010,330,40,2,1,1,2,1,4,1,2,2,1,1,53,2013,2,6
5192,0.0,1.0,188,88,49,1,1,1,3,1,2330,2008,0,89,2,0,2,2,1,2,1,0,0,1,1,21,2013,3,2
6074,0.0,2.0,163,57,65,2,1,11,1,7,1810,2013,300,72,2,0,1,5,1,4,1,3,0,1,1,985,2014,5,6
7443,0.0,2.0,160,51,31,3,1,15,0,2,1199,2008,350,56,3,0,1,2,1,5,3,0,0,1,1,4036,2017,9,3
9534,0.0,1.0,173,84,63,1,1,2,0,1,1114,2018,180,56,4,0,1,2,1,1,1,0,0,1,1,383,2019,10,7
10442,0.0,1.0,157,62,32,2,1,14,1,1,1320,2019,340,105,4,0,1,2,1,5,1,1,0,1,3,375,2020,4,1
8288,0.0,1.0,165,82,22,2,1,11,0,1,1407,2014,350,89,2,2,1,2,1,4,1,2,2,1,1,1826,2018,3,7
7403,0.0,1.0,183,104,38,1,1,1,1,1,1759,2018,70,56,7,5,2,2,1,5,3,1,2,2,1,1278,2017,12,4
9519,0.0,1.0,163,94,53,2,1,11,0,2,1610,2015,340,80,4,0,1,2,1,4,3,1,0,1,1,544,2019,9,4
6872,0.0,1.0,173,104,33,2,1,1,0,1,1732,2009,330,56,5,0,1,2,1,4,1,2,0,1,1,584,2017,1,3
9134,0.0,1.0,170,63,27,2,1,11,0,1,1834,2016,40,56,4,0,1,2,4,4,1,3,0,1,1,536,2019,3,3
4340,0.0,1.0,160,68,60,2,3,1,0,1,1240,2012,20,72,4,1,1,2,4,4,1,2,2,1,1,260,2012,6,7
3429,0.0,1.0,160,54,25,2,1,1,2,1,2100,2008,340,72,3,1,1,2,1,4,1,2,2,1,1,38,2011,3,2
7545,0.0,1.0,183,86,53,1,3,5,0,1,2033,2005,180,40,2,2,1,2,1,1,3,2,2,1,1,3117,2017,10,2
1263,0.0,2.0,178,64,20,1,4,11,0,1,1410,2004,30,48,4,1,1,2,2,4,1,2,2,1,1,129,2009,1,3
3387,0.0,1.0,180,89,32,1,1,5,0,1,1140,2005,180,64,5,0,1,2,1,1,3,0,0,1,1,757,2011,7,1
788,0.0,2.0,170,150,32,2,2,11,0,1,1540,2008,60,72,5,1,1,2,1,4,3,2,2,1,1,242,2009,10,1
4056,0.0,2.0,170,64,41,2,1,10,0,1,1340,2002,280,32,2,2,2,1,1,4,1,2,2,2,1,217,2011,10,4
1897,0.0,2.0,178,79,66,1,1,1,0,1,1340,2007,0,48,4,1,1,2,1,1,1,2,2,8,1,147,2010,8,4
7871,0.0,1.0,170,81,76,2,1,11,1,1,1722,2013,60,64,3,1,1,2,1,4,1,2,2,8,1,23,2018,4,3
3090,0.0,1.0,188,100,26,1,2,1,0,1,1630,2009,0,64,4,1,1,1,1,4,1,2,2,1,1,325,2011,5,7
8,0.0,1.0,150,52,44,2,1,14,1,1,1870,2001,350,72,2,0,1,2,2,4,3,2,0,1,3,46,2009,4,4
5845,0.0,1.0,170,73,23,1,2,1,0,1,1580,2011,0,89,2,0,1,2,4,1,1,0,0,1,1,53,2014,11,1
3344,0.0,1.0,165,54,19,1,1,1,0,1,1390,2003,320,89,3,0,1,2,2,4,1,2,0,1,1,105,2011,6,2
8589,0.0,1.0,188,82,18,1,1,1,0,1,1315,2011,160,64,4,0,1,2,1,5,1,2,0,1,1,1067,2018,12,7
1836,0.0,2.0,157,64,65,2,2,1,1,1,1880,2004,10,64,4,1,1,2,1,4,3,2,2,1,1,31,2010,3,4
7553,0.0,1.0,178,75,78,1,1,1,0,1,1692,1989,340,129,2,0,2,2,1,4,1,3,0,2,1,1073,2017,1,4
7237,0.0,1.0,180,80,53,1,1,14,0,1,1260,2013,0,89,2,0,1,2,1,6,1,0,0,8,2,96,2017,5,7
10627,0.0,1.0,165,89,45,2,1,1,0,1,2142,2011,80,40,3,0,1,2,1,4,1,2,0,1,1,35,2020,3,7
4280,0.0,1.0,178,84,50,1,1,11,0,1,1700,2012,340,40,2,2,1,2,1,4,1,2,2,1,1,97,2012,3,2
1405,0.0,2.0,183,76,40,1,1,1,0,1,1920,2008,310,64,5,1,1,2,1,4,1,2,2,1,1,58,2009,6,6
5191,0.0,2.0,160,79,53,2,1,1,0,2,1560,2012,10,56,3,0,1,2,1,2,1,0,0,1,1,185,2013,3,4
6333,0.0,1.0,178,84,67,1,1,1,0,1,1120,2011,20,64,4,0,1,2,1,4,1,3,0,1,1,945,2015,11,1
4527,0.0,2.0,178,73,37,1,1,10,1,1,1830,2006,220,48,3,1,1,2,1,4,1,2,2,1,1,1093,2012,2,6
302,0.0,1.0,165,73,21,1,1,1,0,1,1450,2003,330,56,5,1,1,2,1,4,1,2,2,1,1,361,2009,4,1
1574,0.0,2.0,157,63,19,2,1,1,0,2,2700,2003,10,89,2,0,1,2,1,2,1,0,0,1,1,51,2010,6,6
5300,0.0,2.0,185,100,65,1,1,14,3,2,2020,2005,0,80,2,0,1,2,4,2,1,0,0,1,2,105,2013,4,7
5128,0.0,1.0,183,77,18,1,1,1,1,1,1920,2004,340,56,3,1,1,2,4,4,1,1,2,1,1,2563,2013,10,7
6972,0.0,1.0,170,50,19,2,1,1,1,1,1539,2013,0,89,4,0,2,2,1,1,3,1,0,2,1,1202,2017,11,1
3762,0.0,2.0,163,59,26,2,1,1,3,1,1570,2006,10,48,2,0,1,2,1,4,1,2,0,1,1,297,2011,8,4
5046,0.0,1.0,175,70,25,1,1,1,1,1,1660,2006,0,56,2,0,1,2,1,1,1,0,0,1,1,2434,2013,4,1
3251,0.0,2.0,168,68,29,2,1,1,0,1,1440,2004,300,40,3,1,2,2,1,4,3,2,2,2,1,295,2011,12,6
9982,0.0,1.0,183,57,23,1,1,1,1,1,1447,2017,300,48,2,1,1,2,1,4,1,2,2,1,1,388,2019,1,5
6793,0.0,1.0,160,109,55,2,1,1,0,1,1852,2013,320,40,2,1,1,1,1,4,1,2,2,1,1,896,2017,9,1
2505,0.0,1.0,173,109,30,2,1,1,1,1,2410,2004,340,72,3,1,1,2,1,4,1,2,2,1,1,672,2010,10,5
1932,0.0,1.0,168,66,23,2,1,1,0,1,1730,2001,180,113,3,0,5,2,2,1,2,0,0,3,1,601,2010,12,5
2113,0.0,1.0,163,57,32,2,1,11,0,1,1490,2010,330,56,3,1,1,2,2,4,1,2,2,1,3,215,2010,10,6
443,0.0,1.0,175,73,22,1,2,14,0,1,1380,2000,350,56,5,1,2,2,1,4,3,2,2,2,2,120,2009,3,7
4107,0.0,1.0,168,91,52,1,1,5,0,1,1540,2011,180,72,2,0,1,2,1,1,3,0,0,1,2,204,2012,2,3
6831,0.0,2.0,170,91,76,1,1,11,1,1,2228,2002,290,72,2,2,1,1,4,4,1,2,2,8,1,4840,2017,4,4
7400,0.0,1.0,165,81,64,2,2,1,0,1,1327,2015,20,40,4,1,1,2,1,4,4,2,2,1,1,1100,2017,11,6
8767,0.0,2.0,160,102,80,2,1,1,1,2,1782,2012,290,80,2,2,1,2,1,4,1,2,2,1,1,85,2018,4,6
6530,0.0,1.0,160,81,51,2,1,1,0,1,1600,2012,0,80,6,1,1,2,1,1,1,2,2,1,1,487,2015,2,5
4203,0.0,1.0,185,107,60,1,1,1,3,1,2110,2003,0,89,3,1,2,2,1,4,1,2,2,2,1,4828,2012,10,6
11263,0.0,1.0,168,72,66,2,1,1,0,1,1138,2013,350,89,5,0,1,2,1,4,1,3,0,1,1,108,2021,6,7
11900,0.0,1.0,165,74,75,1,1,1,0,1,1462,2022,30,56,5,1,2,2,1,4,1,2,2,2,1,45,2022,3,1
5206,0.0,1.0,188,100,28,1,1,1,3,1,2280,2005,340,48,2,0,1,2,1,2,1,0,0,1,1,54,2013,9,7
9790,0.0,1.0,173,73,30,1,1,1,0,1,1520,2009,330,89,2,0,1,2,1,4,1,2,0,1,1,227,2019,9,4
10343,0.0,2.0,180,113,23,1,5,4,0,1,1301,2005,290,40,2,2,1,2,1,4,1,2,2,1,1,68,2020,2,3
2195,0.0,1.0,173,75,20,1,1,1,0,1,1580,2010,350,48,2,0,1,2,1,4,1,2,0,1,1,49,2010,10,7
11777,0.0,1.0,178,111,43,2,4,1,2,1,2090,2017,310,72,4,1,1,2,1,4,1,2,2,1,1,962,2022,2,5
10606,0.0,1.0,168,64,45,2,1,14,0,1,1775,2014,340,89,2,0,5,2,2,6,1,0,0,4,3,412,2020,1,7
3757,0.0,2.0,168,113,51,2,1,1,2,1,2010,2008,0,89,4,0,1,2,1,1,1,0,0,1,1,22,2011,7,1
5586,0.0,1.0,167,52,25,2,1,1,0,1,1230,2010,350,72,4,1,1,2,2,4,1,2,2,1,1,75,2014,8,4
3211,0.0,1.0,178,91,23,1,1,10,0,1,1490,2005,0,89,2,2,1,4,1,4,1,2,2,1,1,42,2011,6,6
466,0.0,1.0,173,66,38,1,2,1,0,1,1160,2004,350,72,5,6,1,2,1,4,5,3,2,1,1,88,2009,5,3
4061,0.0,1.0,173,64,26,2,1,14,0,1,1230,2005,350,72,2,0,1,2,1,4,3,3,0,1,2,27,2012,3,4
5846,0.0,1.0,155,59,73,2,1,1,1,1,1480,2010,60,56,2,1,2,2,1,4,1,2,2,2,1,214,2014,11,1
1,0.0,1.0,163,61,65,2,1,1,3,1,1250,2003,350,56,6,1,1,2,1,4,3,2,2,1,1,29,2009,2,7
11849,0.0,2.0,173,68,23,1,1,14,0,1,1267,2012,0,72,3,0,1,2,4,1,1,0,0,1,2,854,2022,8,1
9350,0.0,1.0,170,64,23,1,1,1,0,1,1932,2013,340,89,2,0,1,2,2,1,2,3,0,1,1,682,2019,8,5
11721,0.0,1.0,180,77,49,2,1,1,0,1,1705,2020,10,56,2,1,1,2,1,4,1,2,2,1,1,69,2022,2,2
5274,0.0,1.0,160,68,43,2,1,1,2,1,2080,2007,160,64,6,0,1,2,1,5,1,0,0,1,1,4285,2013,4,2
996,0.0,1.0,188,91,22,1,1,1,1,1,2240,2002,330,56,4,0,2,2,1,4,1,2,0,1,1,134,2009,8,7
6149,0.0,2.0,168,59,49,2,1,14,0,1,1470,2007,40,40,4,1,1,2,1,4,1,2,2,8,3,1320,2014,1,6
367,0.0,1.0,180,84,36,1,1,1,1,1,1540,2009,10,72,6,0,1,2,1,4,1,3,0,8,1,240,2009,6,1
499,0.0,1.0,180,108,43,1,1,1,0,1,1210,2000,80,56,5,1,1,2,1,4,1,3,2,8,1,133,2009,8,7
11144,0.0,1.0,180,62,25,1,1,11,0,1,1560,2018,40,64,4,1,1,2,1,4,5,2,2,1,3,138,2021,7,5
10355,0.0,1.0,168,107,30,2,1,1,1,1,1703,2020,340,40,3,1,1,2,4,4,1,2,2,1,1,63,2020,9,3
11868,0.0,1.0,170,95,57,2,1,1,1,1,1583,2020,350,48,2,0,1,2,1,2,1,0,0,8,1,185,2022,8,7
3826,0.0,1.0,160,77,38,1,1,11,3,1,2360,2003,70,56,4,1,1,2,1,4,1,2,2,1,1,10,2011,8,6
6483,0.0,1.0,163,76,20,2,1,14,0,1,1630,2012,90,89,3,0,1,2,2,5,1,0,0,8,2,47,2015,4,3
1925,0.0,1.0,165,87,46,2,1,1,0,1,1990,2007,340,72,4,1,1,2,1,4,2,2,2,1,1,730,2010,10,5
3963,0.0,1.0,168,79,71,1,1,11,2,1,1980,2005,70,16,5,0,1,2,1,4,1,0,0,1,1,231,2011,8,2
1154,0.0,1.0,160,52,21,2,1,1,0,1,1460,2008,350,56,4,0,1,2,4,4,1,3,0,1,1,1280,2009,7,4
4173,0.0,2.0,160,65,62,2,1,15,1,2,1960,2010,270,89,3,0,1,2,1,5,1,0,0,1,1,68,2012,4,7
3234,0.0,1.0,175,100,27,2,1,1,0,1,1610,2002,10,89,2,0,1,2,2,4,1,2,0,1,1,121,2011,8,7
1208,0.0,2.0,168,57,16,2,1,1,0,1,1430,2001,300,40,2,1,1,1,4,4,3,2,2,1,1,18,2009,6,6
1395,0.0,2.0,157,52,62,2,1,11,3,1,2060,2002,310,40,2,0,1,2,1,4,1,3,0,1,1,297,2009,4,4
4241,1.0,1.0,178,120,72,1,1,1,0,1,1800,2008,350,64,6,1,2,2,1,1,3,2,2,1,1,48,2012,8,2
3195,0.0,1.0,168,54,31,2,1,1,0,1,1070,2002,280,40,2,1,1,2,1,4,2,2,2,2,1,42,2011,4,6
2365,0.0,1.0,168,97,34,2,1,14,0,1,1580,2001,350,72,6,1,1,2,3,4,1,2,2,1,2,93,2010,10,2
4097,0.0,2.0,170,73,32,2,1,1,0,1,1550,2010,50,64,2,0,1,2,1,1,1,2,0,1,1,3887,2012,11,5
8030,1.0,2.0,180,73,23,1,1,1,3,1,2454,2010,0,89,2,0,1,1,1,1,2,0,0,1,1,710,2018,7,4
10936,0.0,1.0,163,84,74,2,1,11,0,1,1948,2019,70,72,5,1,1,2,1,4,3,2,2,1,1,639,2021,11,3
8668,0.0,1.0,168,74,23,1,1,1,3,1,2225,2005,0,64,3,0,1,1,1,4,1,2,0,1,1,23936,2018,6,4
10948,0.0,2.0,165,91,50,1,1,14,3,1,2107,2003,0,72,3,1,1,2,1,1,1,2,2,1,3,137,2021,2,2
7743,0.0,2.0,165,73,31,1,1,1,0,1,1580,2009,0,97,3,0,1,2,1,1,2,0,0,1,1,569,2018,9,7
4468,0.0,2.0,173,91,51,2,2,1,0,1,1170,2010,320,48,3,1,1,2,1,4,1,1,2,1,1,14,2012,5,6
